id,kode_desa,nama_desa,kode_kecamatan_id
1207232005,1207232005,Mulio Rejo,120723
1207232006,1207232006,Purwodadi,120723
1207232007,1207232007,Sumber Melati Diski,120723
1207232008,1207232008,Tanjung Gusta,120723
1207232009,1207232009,Helvetia,120723
1207232010,1207232010,Medan Krio,120723
1207232011,1207232011,Sei Mencirim,120723
1207232012,1207232012,Sukamaju,120723
1207232013,1207232013,Sunggal Kanan,120723
1207232014,1207232014,Serbajadi,120723
1207232015,1207232015,Telaga Sari,120723
1207232016,1207232016,Tanjung Selamat,120723
1207232017,1207232017,Sei Beras Sekata,120723
1207242001,1207242001,Hamparan Perak,120724
1207242002,1207242002,Sei Baharu,120724
1207242003,1207242003,Klumpang Kebun,120724
1207242004,1207242004,Klumpang Kampung,120724
1207242005,1207242005,Klambir Lima Kampung,120724
1207242006,1207242006,Tandem Hulu II,120724
1207242007,1207242007,Klambir,120724
1207242008,1207242008,Selemak,120724
1207242009,1207242009,Kelambir Lima Kebun,120724
1207242010,1207242010,Sialang Muda,120724
1207242011,1207242011,Paya Bakung,120724
1207242012,1207242012,Tandem Hulu I,120724
1207242013,1207242013,Tandem Hilir I,120724
1207242014,1207242014,Tandem Hilir II,120724
1207242015,1207242015,Kota Datar,120724
1207242016,1207242016,Bulu Cina,120724
1207242017,1207242017,Kota Rantang,120724
1207242018,1207242018,Paluh Manan,120724
1207242019,1207242019,Lama,120724
1207242020,1207242020,Paluh Kurau,120724
1207252001,1207252001,Helvetia,120725
1207252002,1207252002,Manunggal,120725
1207252003,1207252003,Pematang Johar,120725
1207252004,1207252004,Karang Gading,120725
1207252005,1207252005,Telaga Tujuh,120725
1207261019,1207261019,Kenangan,120726
1207261020,1207261020,Kenangan Baru,120726
1207262001,1207262001,Pematang Lalang,120726
1207262002,1207262002,Sambirejo Timur,120726
1207262003,1207262003,Kolam,120726
1207262004,1207262004,Percut,120726
1207262005,1207262005,Laut Dendang,120726
1207262006,1207262006,Tembung,120726
1207262007,1207262007,Cinta Rakyat,120726
1207262008,1207262008,Amplas,120726
1207262009,1207262009,Saentis,120726
1207262010,1207262010,Sampali,120726
1207262011,1207262011,Bandar Khalipah,120726
1207262012,1207262012,Bandar Klippa,120726
1207262013,1207262013,Tanjung Selamat,120726
1207262014,1207262014,Tanjung Rejo,120726
1207262015,1207262015,Medan Estate,120726
1207262016,1207262016,Cinta Damai,120726
1207262017,1207262017,Bandar Setia,120726
1207262018,1207262018,Sei Rotan,120726
1207272001,1207272001,Sena,120727
1207272002,1207272002,Tumpatan Nibung,120727
1207272003,1207272003,Tanjung Sari,120727
1207272004,1207272004,Baru,120727
1207272005,1207272005,Batangkuis Pekan,120727
1207272006,1207272006,Sidodadi,120727
1207272007,1207272007,Bintang Meriah,120727
1207272008,1207272008,Bakaran Batu,120727
1207272009,1207272009,Paya Gambar,120727
1207272010,1207272010,Mesjid,120727
1207272011,1207272011,Sugiharjo,120727
1207281007,1207281007,"Lubuk Pakam I,II",120728
1207281008,1207281008,Lubuk Pakam III,120728
1207281009,1207281009,Paluh Kemiri,120728
1207281010,1207281010,Cemara,120728
1207281011,1207281011,Syahmad,120728
1207281012,1207281012,Petapahan,120728
1207281013,1207281013,Lubuk Pakam Pekan,120728
1207282001,1207282001,Sekip,120728
1207282002,1207282002,Pagar Jati,120728
1207282003,1207282003,Tanjung Garbus I,120728
1207282004,1207282004,Pasar Melintang,120728
1207282005,1207282005,Pagar Merbau III,120728
1207282006,1207282006,Bakaran Batu,120728
1207312001,1207312001,Tanjung Mulia,120731
1207312002,1207312002,Purwodadi,120731
1207312003,1207312003,Sidodadi Batu B,120731
1207312004,1207312004,Suka Mulia,120731
1207312005,1207312005,Jati Rejo,120731
1207312006,1207312006,Pagar Merbau I,120731
1207312007,1207312007,Pagar Merbau II,120731
1207312008,1207312008,Sidoharjo-I Pasar Miring,120731
1207312009,1207312009,Jati Baru,120731
1207312010,1207312010,Bandar Dolok,120731
1207312011,1207312011,Tanjung Garbus II,120731
1207312012,1207312012,Tanjung Garbus Kampung,120731
1207312013,1207312013,Perbarakan,120731
1207312014,1207312014,Sukamandi Hilir,120731
1207312015,1207312015,Sukamandi Hulu,120731
1207312016,1207312016,Sumberejo,120731
1207322001,1207322001,Sei Tuan,120732
1207322002,1207322002,Tengah,120732
1207322003,1207322003,Bagan Serdang,120732
1207322004,1207322004,Rantau Panjang,120732
1207322005,1207322005,Regemuk,120732
1207322006,1207322006,Kubah Sentang,120732
1207322007,1207322007,Pantai Labu Pekan,120732
1207322008,1207322008,Pantai Labu Baru,120732
1207322009,1207322009,Ramunia 1,120732
1207322010,1207322010,Ramunia 2,120732
1207322011,1207322011,Perkebunan Ramunia,120732
1207322012,1207322012,Denai Lama,120732
1207322013,1207322013,Denai Kuala,120732
1207322014,1207322014,Denai Sarang Burung,120732
1207322015,1207322015,Binjai Bakung,120732
1207322016,1207322016,Paluh Sibaji,120732
1207322017,1207322017,Kelambir,120732
1207322018,1207322018,Durian,120732
1207322019,1207322019,Pematang Biara,120732
1207332001,1207332001,Serdang,120733
1207332002,1207332002,Sidourip,120733
1207332003,1207332003,Aras Kabu,120733
1207332004,1207332004,Pasar VI Kuala Namu,120733
1207332005,1207332005,Eplasmen Kuala Namu,120733
1207332006,1207332006,Pasar V Kebun Kelapa,120733
1207332007,1207332007,Beringin,120733
1207332008,1207332008,Sidoarjo II Ramunia,120733
1207332009,1207332009,Karang Anyar,120733
1207332010,1207332010,Sidodadi Ramunia,120733
1207332011,1207332011,Tumpatan,120733
1208012001,1208012001,Silampuyang,120801
1208012002,1208012002,Marihat Baris,120801
1208012003,1208012003,Dolok Marlawan,120801
1208012004,1208012004,Rambung Merah,120801
1208012005,1208012005,Silou Manik,120801
1208012006,1208012006,Sejahtera,120801
1208012007,1208012007,Siantar Estate,120801
1208012008,1208012008,Karang Bangun,120801
1208012009,1208012009,Nusa Harapan,120801
1208012010,1208012010,Sitalasari,120801
1208012011,1208012011,Lestari Indah,120801
1208012012,1208012012,Laras Dua,120801
1208012013,1208012013,Dolok Hataran,120801
1208012014,1208012014,Pantoan Maju,120801
1208012015,1208012015,Pematang Simalungun,120801
1208012016,1208012016,Silau Malaha,120801
1208012017,1208012017,Pematang Silampuyang,120801
1208022001,1208022001,Dolok Malela,120802
1208022002,1208022002,Senio,120802
1208022003,1208022003,Pematang Asilum,120802
1208022004,1208022004,Serapuh,120802
1208022005,1208022005,Margo Mulyo,120802
1208022006,1208022006,Silulu,120802
1208022007,1208022007,Silau Malela,120802
1208022008,1208022008,Bandar Siantar,120802
1208022009,1208022009,Pamatang Gajing,120802
1208022010,1208022010,Bangun,120802
1208022011,1208022011,Nagori Malela,120802
1208022012,1208022012,Bukit Maraja,120802
1208022013,1208022013,Pamatang Syahkuda,120802
1208022014,1208022014,Marihat Bukit,120802
1208022015,1208022015,Syahkuda Bayu,120802
1208022016,1208022016,Lingga,120802
1208032001,1208032001,Silau Bayu,120803
1208032002,1208032002,Karang Anyer,120803
1208032003,1208032003,Karang Rejo,120803
1208032004,1208032004,Karang Sari,120803
1208032005,1208032005,Tumorang,120803
1208032006,1208032006,Rabuhit,120803
1208032007,1208032007,Hutadipar,120803
1208032008,1208032008,Ganjing,120803
1208032009,1208032009,Bandar Malela,120803
1208041011,1208041011,Panei Tongah,120804
1208042001,1208042001,Janggir Leto,120804
1208042002,1208042002,Simpang Pane Raya,120804
1208042003,1208042003,Siborna,120804
1208042004,1208042004,Sipoldas,120804
1208042005,1208042005,Bangun Rakyat,120804
1208042006,1208042006,Sigodang,120804
1208042007,1208042007,Sigodang Barat,120804
1208042008,1208042008,Bah Bolon Tonga,120804
1208042009,1208042009,Mekar Sari Raya,120804
1208042010,1208042010,Simantin Pane Dame,120804
1208042012,1208042012,Simpang Raya Dasma,120804
1208042013,1208042013,Bangun Das Mariah,120804
1208042014,1208042014,Bangun Sitolu Bah,120804
1208042015,1208042015,Bah Liran Siborna,120804
1208042016,1208042016,Nauli Baru,120804
1208042017,1208042017,Rawang Pardomuan Nauli,120804
1208052001,1208052001,Panombeian,120805
1208052002,1208052002,Pematang Panombean,120805
1208052003,1208052003,Nagori Bosar,120805
1208052004,1208052004,Marjandi,120805
1208052005,1208052005,Simpang Panei,120805
1208052006,1208052006,Talun Kondot,120805
1208052007,1208052007,Simbolon Tengkoh,120805
1208052008,1208052008,Pematang Pane,120805
1208052009,1208052009,Marjandi Pisang,120805
1208052010,1208052010,Banuh Raya,120805
1208052011,1208052011,Rukun Mulyo,120805
1208061008,1208061008,Tiga Balata,120806
1208062001,1208062001,Kasindir,120806
1208062002,1208062002,Sibunga Bunga,120806
1208062003,1208062003,Jorlang Hataran,120806
1208062004,1208062004,Bah Sampuran,120806
1208062005,1208062005,Bah Birong Ulu,120806
1208062006,1208062006,Pinang Ratus,120806
1208062007,1208062007,Dolok Marlawan,120806
1208062009,1208062009,Panombean Hutaurung,120806
1208062010,1208062010,Dipar Hataran,120806
1208062011,1208062011,Pagar Pinang,120806
1208062012,1208062012,Dolok Parriasan,120806
1208062013,1208062013,Parmonangan,120806
1208071008,1208071008,Sindar Raya,120807
1208072001,1208072001,Sambosar Raya,120807
1208072002,1208072002,Panduman,120807
1208072003,1208072003,Ambarokan Pane Raya,120807
1208072004,1208072004,Bah Tonang,120807
1208072005,1208072005,Bah Bulian,120807
1208072006,1208072006,Bangun Raya,120807
1208072007,1208072007,Durian Banggal,120807
1208072008,1208072008,Sorba Dolog,120807
1208072009,1208072009,Gunung Datas,120807
1208072010,1208072010,Puli Buah,120807
1208072011,1208072011,Banu Raya,120807
1208072012,1208072012,Marubun Siboras,120807
1208072013,1208072013,Banjaran,120807
1208081013,1208081013,Bosar Maligas,120808
1208082001,1208082001,Parbutaran,120808
1208082002,1208082002,Mayang,120808
1208082003,1208082003,Boluk,120808
1208082004,1208082004,Sei Mangkei,120808
1208082005,1208082005,Gunung Bayu,120808
1208082006,1208082006,Talun Saragih,120808
1208082007,1208082007,Dusun Pengkolan,120808
1208082008,1208082008,Sei Torop,120808
1208082009,1208082009,Marihat Tanjung,120808
1208082010,1208082010,Marihat Butar,120808
1208082011,1208082011,Teladan,120808
1208082012,1208082012,Adil Makmur,120808
1208082014,1208082014,Tempel Jaya,120808
1208082015,1208082015,Sidomulyo,120808
1208082016,1208082016,Mekar Rejo,120808
1208082017,1208082017,Nanggar Bayu,120808
1208091013,1208091013,Sarimatondang,120809
1208092001,1208092001,Bah Butong I,120809
1208092002,1208092002,Sidamanik,120809
1208092003,1208092003,Ambarisan,120809
1208092004,1208092004,Tiga Bolon,120809
1208092005,1208092005,Bah Butong II,120809
1208092006,1208092006,Bahal Gajah,120809
1208092007,1208092007,Manik Hataran,120809
1208092008,1208092008,Mekar Sidamanik,120809
1208092009,1208092009,Manik Maraja,120809
1208092010,1208092010,Bah Biak,120809
1208092011,1208092011,Birong Ulu Manriah,120809
1208092012,1208092012,Kebun Sayur Bah Butong,120809
1208092014,1208092014,Manik Rambung,120809
1208092015,1208092015,Bukit Rejo,120809
1208101009,1208101009,Sipolha Horison,120810
1208102001,1208102001,Sait Buttu Saribu,120810
1208102002,1208102002,Pematang Sidamanik,120810
1208102003,1208102003,Sarimattin,120810
1208102004,1208102004,Bandar Manik,120810
1208102005,1208102005,Jorlang Huluan,120810
1208102006,1208102006,Sihaporas,120810
1208102007,1208102007,Pematang Tambun Raya,120810
1208102008,1208102008,Simantin,120810
1208102010,1208102010,Gorak,120810
1208111018,1208111018,Pematang Tanah Jawa,120811
1208112001,1208112001,Tanjung Pasir,120811
1208112002,1208112002,Totap Majawa,120811
1208112003,1208112003,Balimbingan,120811
1208112004,1208112004,Baja Dolok,120811
1208112005,1208112005,Bosar Galugur,120811
1208112006,1208112006,Bah Jambi II,120811
1208112007,1208112007,Bah Kisat,120811
1208112008,1208112008,Panembean Marjanji,120811
1208112009,1208112009,Muara Mulia,120811
1208112010,1208112010,Pardamean Asih,120811
1208112011,1208112011,Mekar Mulia,120811
1208112012,1208112012,Maligas Tonga,120811
1208112013,1208112013,Marubun Jaya,120811
1208112014,1208112014,Pagar Jambi,120811
1208112015,1208112015,Baliju,120811
1208112016,1208112016,Bayu Bagasan,120811
1208112017,1208112017,Bah Jambi III,120811
1208112019,1208112019,Parbalogan,120811
1208112020,1208112020,Marubun Bayu,120811
1208122001,1208122001,Buttu Bayu,120812
1208122002,1208122002,Bosar Nauli,120812
1208122003,1208122003,Tangga Batu,120812
1208122004,1208122004,Buntu Turunan,120812
1208122005,1208122005,Saribu Asih,120812
1208122006,1208122006,Jawa Tonga,120812
1208122007,1208122007,Tonduhan,120812
1208122008,1208122008,Parhundalian Jw.Dipar,120812
1208122009,1208122009,Jawa Tongah II,120812
1208132001,1208132001,Negeri Dolok,120813
1208132002,1208132002,Dolok Parmonangan,120813
1208132003,1208132003,Dolok Tomuan,120813
1208132004,1208132004,Marihat Dolok,120813
1208132005,1208132005,Tiga Dolok,120813
1208132006,1208132006,Ujung Bondar,120813
1208132007,1208132007,Marihat Raja,120813
1208132008,1208132008,Bandar Dolok,120813
1208132009,1208132009,Gunung Mariah,120813
1208132010,1208132010,Siatasan,120813
1208132011,1208132011,Marihat Marsada,120813
1208132012,1208132012,Pondok Buluh,120813
1208132013,1208132013,Marihat Pondok,120813
1208132014,1208132014,Lumban Gorat,120813
1208132015,1208132015,Palianopat,120813
1208141008,1208141008,Tiga Runggu,120814
1208142001,1208142001,Purba Tongah,120814
1208142002,1208142002,Pematang Purba,120814
1208142003,1208142003,Urung Purba,120814
1208142004,1208142004,Purba Sipinggan,120814
1208142005,1208142005,Hinalang,120814
1208142006,1208142006,Purba Dolok,120814
1208142007,1208142007,Tano Tinggir,120814
1208142009,1208142009,Seribu Jandi,120814
1208142010,1208142010,Huta Raja,120814
1208142011,1208142011,Bandar Sauhur,120814
1208142012,1208142012,Bunga Sampang,120814
1208142013,1208142013,Nagori Tongah,120814
1208142014,1208142014,Urung Pane,120814
1208151005,1208151005,Haranggaol,120815
1208152001,1208152001,Nagori Purba,120815
1208152002,1208152002,Nagori Sihalpe,120815
1208152003,1208152003,Nagori Purba Horison,120815
1208152004,1208152004,Nagori Purba Pasir,120815
1208161003,1208161003,Girsang,120816
1208161004,1208161004,Parapat,120816
1208161005,1208161005,Tiga Raja,120816
1208162001,1208162001,Sipangan Bolon,120816
1208162002,1208162002,Sabaganding,120816
1208162006,1208162006,Sipangan Bolon Mekar,120816
1208171015,1208171015,Serbelawan,120817
1208171016,1208171016,Aman Sari,120817
1208172001,1208172001,Silenduk,120817
1208172002,1208172002,Bah Tobu,120817
1208172003,1208172003,Bandar Selamat,120817
1208172004,1208172004,Dolok Ilir I,120817
1208172005,1208172005,Dolok Ilir II,120817
1208172006,1208172006,Bahung Kahean,120817
1208172007,1208172007,Dolok Mainu,120817
1208172008,1208172008,Dolok Merangir I,120817
1208172009,1208172009,Dolok Merangir II,120817
1208172010,1208172010,Kahean,120817
1208172011,1208172011,Dolok Tenera,120817
1208172012,1208172012,Dolok Kataran,120817
1208172013,1208172013,Padang Mainu,120817
1208172014,1208172014,Bahung Huluan,120817
1208181013,1208181013,Huta Bayu,120818
1208182001,1208182001,Mariah Hombang,120818
1208182002,1208182002,Pulo Bayu,120818
1208182003,1208182003,Silakkidir,120818
1208182004,1208182004,Raja Maligas,120818
1208182005,1208182005,Dolok Sinumbah,120818
1208182006,1208182006,Maligas Bayu,120818
1208182007,1208182007,Jawa Baru,120818
1208182008,1208182008,Mancuk,120818
1208182009,1208182009,Marihat Mayang,120818
1208182010,1208182010,Bosar Bayu,120818
1208182011,1208182011,Raja Maligas I,120818
1208182012,1208182012,Bahal Batu,120818
1208182014,1208182014,Pokan Baru,120818
1208182015,1208182015,Manrayap Baru,120818
1208182016,1208182016,Talang Bayu,120818
1208192001,1208192001,Jawa Maraja,120819
1208192002,1208192002,Moho,120819
1208192003,1208192003,Bahalat Bayu,120819
1208192004,1208192004,Mekar Bahalat,120819
1208192005,1208192005,Tanjung Maraja,120819
1208192006,1208192006,Mariah Jambi,120819
1208192007,1208192007,Bah Joga,120819
1208192008,1208192008,Bah Jambi,120819
1208202001,1208202001,Tigaras,120820
1208202002,1208202002,Parik Sabungan,120820
1208202003,1208202003,Sibuntuon,120820
1208202004,1208202004,Dolok Saribu,120820
1208202007,1208202007,Butu Bayu Pane Raja,120820
1208202009,1208202009,Silabah Jaya,120820
1208202010,1208202010,Togu Domu Nauli,120820
1208202011,1208202011,Sirube-rube Gunung Purba,120820
1208202014,1208202014,Tanjung Saribu,120820
1208202015,1208202015,Sihemum Baru,120820
1208202016,1208202016,Nagori Bayu,120820
1208211009,1208211009,Kerasaan I,120821
1208211010,1208211010,Pematang Bandar,120821
1208212001,1208212001,Purwosari,120821
1208212002,1208212002,Talun Madear,120821
1208212003,1208212003,Mariah Bandar,120821
1208212004,1208212004,Kandangan,120821
1208212005,1208212005,Pardomuan Nauli,120821
1208212006,1208212006,Purba Ganda,120821
1208212007,1208212007,Kerasaan II,120821
1208212008,1208212008,Bandar Manis,120821
1208212011,1208212011,Wana Rejo,120821
1208212012,1208212012,Talun Rejo,120821
